sample_id,group,label,source_split,split
brazil_nut_1.csv::w3,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_1.csv,brazil_nut,train,train
brazil_nut_1.csv::w4,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_1.csv,brazil_nut,train,train
brazil_nut_1.csv::w5,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_1.csv,brazil_nut,train,train
brazil_nut_1.csv::w6,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_1.csv,brazil_nut,train,train
brazil_nut_1.csv::w7,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_1.csv,brazil_nut,train,train
brazil_nut_1.csv::w8,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_1.csv,brazil_nut,train,train
brazil_nut_2.csv::w0,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_2.csv,brazil_nut,train,val
brazil_nut_2.csv::w1,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_2.csv,brazil_nut,train,val
brazil_nut_2.csv::w2,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_2.csv,brazil_nut,train,val
brazil_nut_2.csv::w3,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_2.csv,brazil_nut,train,val
brazil_nut_2.csv::w4,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_2.csv,brazil_nut,train,val
brazil_nut_2.csv::w5,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_2.csv,brazil_nut,train,val
brazil_nut_2.csv::w6,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_2.csv,brazil_nut,train,val
brazil_nut_2.csv::w7,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_2.csv,brazil_nut,train,val
brazil_nut_2.csv::w8,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_2.csv,brazil_nut,train,val
brazil_nut_3.csv::w0,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_3.csv,brazil_nut,train,train
brazil_nut_3.csv::w1,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_3.csv,brazil_nut,train,train
brazil_nut_3.csv::w2,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_3.csv,brazil_nut,train,train
brazil_nut_3.csv::w3,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_3.csv,brazil_nut,train,train
brazil_nut_3.csv::w4,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_3.csv,brazil_nut,train,train
brazil_nut_3.csv::w5,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_3.csv,brazil_nut,train,train
brazil_nut_3.csv::w6,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_3.csv,brazil_nut,train,train
brazil_nut_3.csv::w7,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_3.csv,brazil_nut,train,train
brazil_nut_3.csv::w8,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_3.csv,brazil_nut,train,train
brazil_nut_4.csv::w0,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_4.csv,brazil_nut,train,train
brazil_nut_4.csv::w1,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_4.csv,brazil_nut,train,train
brazil_nut_4.csv::w2,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_4.csv,brazil_nut,train,train
brazil_nut_4.csv::w3,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_4.csv,brazil_nut,train,train
brazil_nut_4.csv::w4,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_4.csv,brazil_nut,train,train
brazil_nut_4.csv::w5,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_4.csv,brazil_nut,train,train
brazil_nut_4.csv::w6,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_4.csv,brazil_nut,train,train
brazil_nut_4.csv::w7,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_4.csv,brazil_nut,train,train
brazil_nut_4.csv::w8,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_4.csv,brazil_nut,train,train
brazil_nut_5.csv::w0,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_5.csv,brazil_nut,train,train
brazil_nut_5.csv::w1,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_5.csv,brazil_nut,train,train
brazil_nut_5.csv::w2,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_5.csv,brazil_nut,train,train
brazil_nut_5.csv::w3,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_5.csv,brazil_nut,train,train
brazil_nut_5.csv::w4,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_5.csv,brazil_nut,train,train
brazil_nut_5.csv::w5,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_5.csv,brazil_nut,train,train
brazil_nut_5.csv::w6,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_5.csv,brazil_nut,train,train
brazil_nut_5.csv::w7,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_5.csv,brazil_nut,train,train
brazil_nut_5.csv::w8,data\raw\SmellNet\base_data\training\brazil_nut\brazil_nut_5.csv,brazil_nut,train,train
broccoli_1.csv::w0,data\raw\SmellNet\base_data\training\broccoli\broccoli_1.csv,broccoli,train,train
broccoli_1.csv::w1,data\raw\SmellNet\base_data\training\broccoli\broccoli_1.csv,broccoli,train,train
broccoli_1.csv::w2,data\raw\SmellNet\base_data\training\broccoli\broccoli_1.csv,broccoli,train,train
broccoli_1.csv::w3,data\raw\SmellNet\base_data\training\broccoli\broccoli_1.csv,broccoli,train,train
broccoli_1.csv::w4,data\raw\SmellNet\base_data\training\broccoli\broccoli_1.csv,broccoli,train,train
broccoli_1.csv::w5,data\raw\SmellNet\base_data\training\broccoli\broccoli_1.csv,broccoli,train,train
broccoli_1.csv::w6,data\raw\SmellNet\base_data\training\broccoli\broccoli_1.csv,broccoli,train,train
broccoli_1.csv::w7,data\raw\SmellNet\base_data\training\broccoli\broccoli_1.csv,broccoli,train,train
broccoli_1.csv::w8,data\raw\SmellNet\base_data\training\broccoli\broccoli_1.csv,broccoli,train,train
broccoli_2.csv::w0,data\raw\SmellNet\base_data\training\broccoli\broccoli_2.csv,broccoli,train,val
broccoli_2.csv::w1,data\raw\SmellNet\base_data\training\broccoli\broccoli_2.csv,broccoli,train,val
broccoli_2.csv::w2,data\raw\SmellNet\base_data\training\broccoli\broccoli_2.csv,broccoli,train,val
broccoli_2.csv::w3,data\raw\SmellNet\base_data\training\broccoli\broccoli_2.csv,broccoli,train,val
broccoli_2.csv::w4,data\raw\SmellNet\base_data\training\broccoli\broccoli_2.csv,broccoli,train,val
broccoli_2.csv::w5,data\raw\SmellNet\base_data\training\broccoli\broccoli_2.csv,broccoli,train,val
broccoli_2.csv::w6,data\raw\SmellNet\base_data\training\broccoli\broccoli_2.csv,broccoli,train,val
broccoli_2.csv::w7,data\raw\SmellNet\base_data\training\broccoli\broccoli_2.csv,broccoli,train,val
broccoli_2.csv::w8,data\raw\SmellNet\base_data\training\broccoli\broccoli_2.csv,broccoli,train,val
broccoli_3.csv::w0,data\raw\SmellNet\base_data\training\broccoli\broccoli_3.csv,broccoli,train,train
broccoli_3.csv::w1,data\raw\SmellNet\base_data\training\broccoli\broccoli_3.csv,broccoli,train,train
broccoli_3.csv::w2,data\raw\SmellNet\base_data\training\broccoli\broccoli_3.csv,broccoli,train,train
broccoli_3.csv::w3,data\raw\SmellNet\base_data\training\broccoli\broccoli_3.csv,broccoli,train,train
broccoli_3.csv::w4,data\raw\SmellNet\base_data\training\broccoli\broccoli_3.csv,broccoli,train,train
broccoli_3.csv::w5,data\raw\SmellNet\base_data\training\broccoli\broccoli_3.csv,broccoli,train,train
broccoli_3.csv::w6,data\raw\SmellNet\base_data\training\broccoli\broccoli_3.csv,broccoli,train,train
broccoli_3.csv::w7,data\raw\SmellNet\base_data\training\broccoli\broccoli_3.csv,broccoli,train,train
broccoli_3.csv::w8,data\raw\SmellNet\base_data\training\broccoli\broccoli_3.csv,broccoli,train,train
broccoli_4.csv::w0,data\raw\SmellNet\base_data\training\broccoli\broccoli_4.csv,broccoli,train,train
broccoli_4.csv::w1,data\raw\SmellNet\base_data\training\broccoli\broccoli_4.csv,broccoli,train,train
broccoli_4.csv::w2,data\raw\SmellNet\base_data\training\broccoli\broccoli_4.csv,broccoli,train,train
broccoli_4.csv::w3,data\raw\SmellNet\base_data\training\broccoli\broccoli_4.csv,broccoli,train,train
broccoli_4.csv::w4,data\raw\SmellNet\base_data\training\broccoli\broccoli_4.csv,broccoli,train,train
broccoli_4.csv::w5,data\raw\SmellNet\base_data\training\broccoli\broccoli_4.csv,broccoli,train,train
broccoli_4.csv::w6,data\raw\SmellNet\base_data\training\broccoli\broccoli_4.csv,broccoli,train,train
broccoli_4.csv::w7,data\raw\SmellNet\base_data\training\broccoli\broccoli_4.csv,broccoli,train,train
broccoli_4.csv::w8,data\raw\SmellNet\base_data\training\broccoli\broccoli_4.csv,broccoli,train,train
broccoli_5.csv::w0,data\raw\SmellNet\base_data\training\broccoli\broccoli_5.csv,broccoli,train,train
broccoli_5.csv::w1,data\raw\SmellNet\base_data\training\broccoli\broccoli_5.csv,broccoli,train,train
broccoli_5.csv::w2,data\raw\SmellNet\base_data\training\broccoli\broccoli_5.csv,broccoli,train,train
broccoli_5.csv::w3,data\raw\SmellNet\base_data\training\broccoli\broccoli_5.csv,broccoli,train,train
broccoli_5.csv::w4,data\raw\SmellNet\base_data\training\broccoli\broccoli_5.csv,broccoli,train,train
broccoli_5.csv::w5,data\raw\SmellNet\base_data\training\broccoli\broccoli_5.csv,broccoli,train,train
broccoli_5.csv::w6,data\raw\SmellNet\base_data\training\broccoli\broccoli_5.csv,broccoli,train,train
broccoli_5.csv::w7,data\raw\SmellNet\base_data\training\broccoli\broccoli_5.csv,broccoli,train,train
broccoli_5.csv::w8,data\raw\SmellNet\base_data\training\broccoli\broccoli_5.csv,broccoli,train,train
brussel_sprouts_1.csv::w0,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_1.csv,brussel_sprouts,train,train
brussel_sprouts_1.csv::w1,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_1.csv,brussel_sprouts,train,train
brussel_sprouts_1.csv::w2,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_1.csv,brussel_sprouts,train,train
brussel_sprouts_1.csv::w3,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_1.csv,brussel_sprouts,train,train
brussel_sprouts_1.csv::w4,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_1.csv,brussel_sprouts,train,train
brussel_sprouts_1.csv::w5,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_1.csv,brussel_sprouts,train,train
brussel_sprouts_1.csv::w6,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_1.csv,brussel_sprouts,train,train
brussel_sprouts_1.csv::w7,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_1.csv,brussel_sprouts,train,train
brussel_sprouts_1.csv::w8,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_1.csv,brussel_sprouts,train,train
brussel_sprouts_2.csv::w0,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_2.csv,brussel_sprouts,train,train
brussel_sprouts_2.csv::w1,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_2.csv,brussel_sprouts,train,train
brussel_sprouts_2.csv::w2,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_2.csv,brussel_sprouts,train,train
brussel_sprouts_2.csv::w3,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_2.csv,brussel_sprouts,train,train
brussel_sprouts_2.csv::w4,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_2.csv,brussel_sprouts,train,train
brussel_sprouts_2.csv::w5,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_2.csv,brussel_sprouts,train,train
brussel_sprouts_2.csv::w6,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_2.csv,brussel_sprouts,train,train
brussel_sprouts_2.csv::w7,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_2.csv,brussel_sprouts,train,train
brussel_sprouts_2.csv::w8,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_2.csv,brussel_sprouts,train,train
brussel_sprouts_3.csv::w0,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_3.csv,brussel_sprouts,train,train
brussel_sprouts_3.csv::w1,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_3.csv,brussel_sprouts,train,train
brussel_sprouts_3.csv::w2,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_3.csv,brussel_sprouts,train,train
brussel_sprouts_3.csv::w3,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_3.csv,brussel_sprouts,train,train
brussel_sprouts_3.csv::w4,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_3.csv,brussel_sprouts,train,train
brussel_sprouts_3.csv::w5,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_3.csv,brussel_sprouts,train,train
brussel_sprouts_3.csv::w6,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_3.csv,brussel_sprouts,train,train
brussel_sprouts_3.csv::w7,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_3.csv,brussel_sprouts,train,train
brussel_sprouts_3.csv::w8,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_3.csv,brussel_sprouts,train,train
brussel_sprouts_4.csv::w0,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_4.csv,brussel_sprouts,train,val
brussel_sprouts_4.csv::w1,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_4.csv,brussel_sprouts,train,val
brussel_sprouts_4.csv::w2,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_4.csv,brussel_sprouts,train,val
brussel_sprouts_4.csv::w3,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_4.csv,brussel_sprouts,train,val
brussel_sprouts_4.csv::w4,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_4.csv,brussel_sprouts,train,val
brussel_sprouts_4.csv::w5,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_4.csv,brussel_sprouts,train,val
brussel_sprouts_4.csv::w6,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_4.csv,brussel_sprouts,train,val
brussel_sprouts_4.csv::w7,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_4.csv,brussel_sprouts,train,val
brussel_sprouts_4.csv::w8,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_4.csv,brussel_sprouts,train,val
brussel_sprouts_5.csv::w0,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_5.csv,brussel_sprouts,train,train
brussel_sprouts_5.csv::w1,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_5.csv,brussel_sprouts,train,train
brussel_sprouts_5.csv::w2,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_5.csv,brussel_sprouts,train,train
brussel_sprouts_5.csv::w3,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_5.csv,brussel_sprouts,train,train
brussel_sprouts_5.csv::w4,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_5.csv,brussel_sprouts,train,train
brussel_sprouts_5.csv::w5,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_5.csv,brussel_sprouts,train,train
brussel_sprouts_5.csv::w6,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_5.csv,brussel_sprouts,train,train
brussel_sprouts_5.csv::w7,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_5.csv,brussel_sprouts,train,train
brussel_sprouts_5.csv::w8,data\raw\SmellNet\base_data\training\brussel_sprouts\brussel_sprouts_5.csv,brussel_sprouts,train,train
cabbage_1.csv::w0,data\raw\SmellNet\base_data\training\cabbage\cabbage_1.csv,cabbage,train,train
cabbage_1.csv::w1,data\raw\SmellNet\base_data\training\cabbage\cabbage_1.csv,cabbage,train,train
cabbage_1.csv::w2,data\raw\SmellNet\base_data\training\cabbage\cabbage_1.csv,cabbage,train,train
cabbage_1.csv::w3,data\raw\SmellNet\base_data\training\cabbage\cabbage_1.csv,cabbage,train,train
cabbage_1.csv::w4,data\raw\SmellNet\base_data\training\cabbage\cabbage_1.csv,cabbage,train,train
cabbage_1.csv::w5,data\raw\SmellNet\base_data\training\cabbage\cabbage_1.csv,cabbage,train,train
cabbage_1.csv::w6,data\raw\SmellNet\base_data\training\cabbage\cabbage_1.csv,cabbage,train,train
cabbage_1.csv::w7,data\raw\SmellNet\base_data\training\cabbage\cabbage_1.csv,cabbage,train,train
cabbage_1.csv::w8,data\raw\SmellNet\base_data\training\cabbage\cabbage_1.csv,cabbage,train,train
cabbage_2.csv::w0,data\raw\SmellNet\base_data\training\cabbage\cabbage_2.csv,cabbage,train,train
cabbage_2.csv::w1,data\raw\SmellNet\base_data\training\cabbage\cabbage_2.csv,cabbage,train,train
cabbage_2.csv::w2,data\raw\SmellNet\base_data\training\cabbage\cabbage_2.csv,cabbage,train,train
cabbage_2.csv::w3,data\raw\SmellNet\base_data\training\cabbage\cabbage_2.csv,cabbage,train,train
cabbage_2.csv::w4,data\raw\SmellNet\base_data\training\cabbage\cabbage_2.csv,cabbage,train,train
cabbage_2.csv::w5,data\raw\SmellNet\base_data\training\cabbage\cabbage_2.csv,cabbage,train,train
cabbage_2.csv::w6,data\raw\SmellNet\base_data\training\cabbage\cabbage_2.csv,cabbage,train,train
cabbage_2.csv::w7,data\raw\SmellNet\base_data\training\cabbage\cabbage_2.csv,cabbage,train,train
cabbage_2.csv::w8,data\raw\SmellNet\base_data\training\cabbage\cabbage_2.csv,cabbage,train,train
cabbage_3.csv::w0,data\raw\SmellNet\base_data\training\cabbage\cabbage_3.csv,cabbage,train,val
cabbage_3.csv::w1,data\raw\SmellNet\base_data\training\cabbage\cabbage_3.csv,cabbage,train,val
cabbage_3.csv::w2,data\raw\SmellNet\base_data\training\cabbage\cabbage_3.csv,cabbage,train,val
cabbage_3.csv::w3,data\raw\SmellNet\base_data\training\cabbage\cabbage_3.csv,cabbage,train,val
cabbage_3.csv::w4,data\raw\SmellNet\base_data\training\cabbage\cabbage_3.csv,cabbage,train,val
cabbage_3.csv::w5,data\raw\SmellNet\base_data\training\cabbage\cabbage_3.csv,cabbage,train,val
cabbage_3.csv::w6,data\raw\SmellNet\base_data\training\cabbage\cabbage_3.csv,cabbage,train,val
cabbage_3.csv::w7,data\raw\SmellNet\base_data\training\cabbage\cabbage_3.csv,cabbage,train,val
cabbage_3.csv::w8,data\raw\SmellNet\base_data\training\cabbage\cabbage_3.csv,cabbage,train,val
cabbage_4.csv::w0,data\raw\SmellNet\base_data\training\cabbage\cabbage_4.csv,cabbage,train,train
cabbage_4.csv::w1,data\raw\SmellNet\base_data\training\cabbage\cabbage_4.csv,cabbage,train,train
