sample_id,group,label,split
cauliflower_4.csv::w6,data\raw\SmellNet\base_data\training\cauliflower\cauliflower_4.csv,cauliflower,test
cauliflower_5.csv::w0,data\raw\SmellNet\base_data\training\cauliflower\cauliflower_5.csv,cauliflower,train
cauliflower_5.csv::w1,data\raw\SmellNet\base_data\training\cauliflower\cauliflower_5.csv,cauliflower,train
cauliflower_5.csv::w2,data\raw\SmellNet\base_data\training\cauliflower\cauliflower_5.csv,cauliflower,train
cauliflower_5.csv::w3,data\raw\SmellNet\base_data\training\cauliflower\cauliflower_5.csv,cauliflower,train
cauliflower_5.csv::w4,data\raw\SmellNet\base_data\training\cauliflower\cauliflower_5.csv,cauliflower,train
cauliflower_5.csv::w5,data\raw\SmellNet\base_data\training\cauliflower\cauliflower_5.csv,cauliflower,train
cauliflower_5.csv::w6,data\raw\SmellNet\base_data\training\cauliflower\cauliflower_5.csv,cauliflower,train
chamomile_1.csv::w0,data\raw\SmellNet\base_data\training\chamomile\chamomile_1.csv,chamomile,train
chamomile_1.csv::w1,data\raw\SmellNet\base_data\training\chamomile\chamomile_1.csv,chamomile,train
chamomile_1.csv::w2,data\raw\SmellNet\base_data\training\chamomile\chamomile_1.csv,chamomile,train
chamomile_1.csv::w3,data\raw\SmellNet\base_data\training\chamomile\chamomile_1.csv,chamomile,train
chamomile_1.csv::w4,data\raw\SmellNet\base_data\training\chamomile\chamomile_1.csv,chamomile,train
chamomile_1.csv::w5,data\raw\SmellNet\base_data\training\chamomile\chamomile_1.csv,chamomile,train
chamomile_1.csv::w6,data\raw\SmellNet\base_data\training\chamomile\chamomile_1.csv,chamomile,train
chamomile_2.csv::w0,data\raw\SmellNet\base_data\training\chamomile\chamomile_2.csv,chamomile,train
chamomile_2.csv::w1,data\raw\SmellNet\base_data\training\chamomile\chamomile_2.csv,chamomile,train
chamomile_2.csv::w2,data\raw\SmellNet\base_data\training\chamomile\chamomile_2.csv,chamomile,train
chamomile_2.csv::w3,data\raw\SmellNet\base_data\training\chamomile\chamomile_2.csv,chamomile,train
chamomile_2.csv::w4,data\raw\SmellNet\base_data\training\chamomile\chamomile_2.csv,chamomile,train
chamomile_2.csv::w5,data\raw\SmellNet\base_data\training\chamomile\chamomile_2.csv,chamomile,train
chamomile_2.csv::w6,data\raw\SmellNet\base_data\training\chamomile\chamomile_2.csv,chamomile,train
chamomile_3.csv::w0,data\raw\SmellNet\base_data\training\chamomile\chamomile_3.csv,chamomile,train
chamomile_3.csv::w1,data\raw\SmellNet\base_data\training\chamomile\chamomile_3.csv,chamomile,train
chamomile_3.csv::w2,data\raw\SmellNet\base_data\training\chamomile\chamomile_3.csv,chamomile,train
chamomile_3.csv::w3,data\raw\SmellNet\base_data\training\chamomile\chamomile_3.csv,chamomile,train
chamomile_3.csv::w4,data\raw\SmellNet\base_data\training\chamomile\chamomile_3.csv,chamomile,train
chamomile_3.csv::w5,data\raw\SmellNet\base_data\training\chamomile\chamomile_3.csv,chamomile,train
chamomile_3.csv::w6,data\raw\SmellNet\base_data\training\chamomile\chamomile_3.csv,chamomile,train
chamomile_4.csv::w0,data\raw\SmellNet\base_data\training\chamomile\chamomile_4.csv,chamomile,train
chamomile_4.csv::w1,data\raw\SmellNet\base_data\training\chamomile\chamomile_4.csv,chamomile,train
chamomile_4.csv::w2,data\raw\SmellNet\base_data\training\chamomile\chamomile_4.csv,chamomile,train
chamomile_4.csv::w3,data\raw\SmellNet\base_data\training\chamomile\chamomile_4.csv,chamomile,train
chamomile_4.csv::w4,data\raw\SmellNet\base_data\training\chamomile\chamomile_4.csv,chamomile,train
chamomile_4.csv::w5,data\raw\SmellNet\base_data\training\chamomile\chamomile_4.csv,chamomile,train
chamomile_4.csv::w6,data\raw\SmellNet\base_data\training\chamomile\chamomile_4.csv,chamomile,train
chamomile_5.csv::w0,data\raw\SmellNet\base_data\training\chamomile\chamomile_5.csv,chamomile,test
chamomile_5.csv::w1,data\raw\SmellNet\base_data\training\chamomile\chamomile_5.csv,chamomile,test
chamomile_5.csv::w2,data\raw\SmellNet\base_data\training\chamomile\chamomile_5.csv,chamomile,test
chamomile_5.csv::w3,data\raw\SmellNet\base_data\training\chamomile\chamomile_5.csv,chamomile,test
chamomile_5.csv::w4,data\raw\SmellNet\base_data\training\chamomile\chamomile_5.csv,chamomile,test
chamomile_5.csv::w5,data\raw\SmellNet\base_data\training\chamomile\chamomile_5.csv,chamomile,test
chamomile_5.csv::w6,data\raw\SmellNet\base_data\training\chamomile\chamomile_5.csv,chamomile,test
chervil_1.csv::w0,data\raw\SmellNet\base_data\training\chervil\chervil_1.csv,chervil,val
chervil_1.csv::w1,data\raw\SmellNet\base_data\training\chervil\chervil_1.csv,chervil,val
chervil_1.csv::w2,data\raw\SmellNet\base_data\training\chervil\chervil_1.csv,chervil,val
chervil_1.csv::w3,data\raw\SmellNet\base_data\training\chervil\chervil_1.csv,chervil,val
chervil_1.csv::w4,data\raw\SmellNet\base_data\training\chervil\chervil_1.csv,chervil,val
chervil_1.csv::w5,data\raw\SmellNet\base_data\training\chervil\chervil_1.csv,chervil,val
chervil_1.csv::w6,data\raw\SmellNet\base_data\training\chervil\chervil_1.csv,chervil,val
chervil_2.csv::w0,data\raw\SmellNet\base_data\training\chervil\chervil_2.csv,chervil,train
chervil_2.csv::w1,data\raw\SmellNet\base_data\training\chervil\chervil_2.csv,chervil,train
chervil_2.csv::w2,data\raw\SmellNet\base_data\training\chervil\chervil_2.csv,chervil,train
chervil_2.csv::w3,data\raw\SmellNet\base_data\training\chervil\chervil_2.csv,chervil,train
chervil_2.csv::w4,data\raw\SmellNet\base_data\training\chervil\chervil_2.csv,chervil,train
chervil_2.csv::w5,data\raw\SmellNet\base_data\training\chervil\chervil_2.csv,chervil,train
chervil_2.csv::w6,data\raw\SmellNet\base_data\training\chervil\chervil_2.csv,chervil,train
chervil_3.csv::w0,data\raw\SmellNet\base_data\training\chervil\chervil_3.csv,chervil,train
chervil_3.csv::w1,data\raw\SmellNet\base_data\training\chervil\chervil_3.csv,chervil,train
chervil_3.csv::w2,data\raw\SmellNet\base_data\training\chervil\chervil_3.csv,chervil,train
chervil_3.csv::w3,data\raw\SmellNet\base_data\training\chervil\chervil_3.csv,chervil,train
chervil_3.csv::w4,data\raw\SmellNet\base_data\training\chervil\chervil_3.csv,chervil,train
chervil_3.csv::w5,data\raw\SmellNet\base_data\training\chervil\chervil_3.csv,chervil,train
chervil_3.csv::w6,data\raw\SmellNet\base_data\training\chervil\chervil_3.csv,chervil,train
chervil_4.csv::w0,data\raw\SmellNet\base_data\training\chervil\chervil_4.csv,chervil,val
chervil_4.csv::w1,data\raw\SmellNet\base_data\training\chervil\chervil_4.csv,chervil,val
chervil_4.csv::w2,data\raw\SmellNet\base_data\training\chervil\chervil_4.csv,chervil,val
chervil_4.csv::w3,data\raw\SmellNet\base_data\training\chervil\chervil_4.csv,chervil,val
chervil_4.csv::w4,data\raw\SmellNet\base_data\training\chervil\chervil_4.csv,chervil,val
chervil_4.csv::w5,data\raw\SmellNet\base_data\training\chervil\chervil_4.csv,chervil,val
chervil_4.csv::w6,data\raw\SmellNet\base_data\training\chervil\chervil_4.csv,chervil,val
chervil_5.csv::w0,data\raw\SmellNet\base_data\training\chervil\chervil_5.csv,chervil,train
chervil_5.csv::w1,data\raw\SmellNet\base_data\training\chervil\chervil_5.csv,chervil,train
chervil_5.csv::w2,data\raw\SmellNet\base_data\training\chervil\chervil_5.csv,chervil,train
chervil_5.csv::w3,data\raw\SmellNet\base_data\training\chervil\chervil_5.csv,chervil,train
chervil_5.csv::w4,data\raw\SmellNet\base_data\training\chervil\chervil_5.csv,chervil,train
chervil_5.csv::w5,data\raw\SmellNet\base_data\training\chervil\chervil_5.csv,chervil,train
chervil_5.csv::w6,data\raw\SmellNet\base_data\training\chervil\chervil_5.csv,chervil,train
chestnuts_1.csv::w0,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_1.csv,chestnuts,train
chestnuts_1.csv::w1,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_1.csv,chestnuts,train
chestnuts_1.csv::w2,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_1.csv,chestnuts,train
chestnuts_1.csv::w3,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_1.csv,chestnuts,train
chestnuts_1.csv::w4,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_1.csv,chestnuts,train
chestnuts_1.csv::w5,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_1.csv,chestnuts,train
chestnuts_1.csv::w6,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_1.csv,chestnuts,train
chestnuts_2.csv::w0,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_2.csv,chestnuts,train
chestnuts_2.csv::w1,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_2.csv,chestnuts,train
chestnuts_2.csv::w2,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_2.csv,chestnuts,train
chestnuts_2.csv::w3,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_2.csv,chestnuts,train
chestnuts_2.csv::w4,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_2.csv,chestnuts,train
chestnuts_2.csv::w5,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_2.csv,chestnuts,train
chestnuts_2.csv::w6,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_2.csv,chestnuts,train
chestnuts_3.csv::w0,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_3.csv,chestnuts,train
chestnuts_3.csv::w1,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_3.csv,chestnuts,train
chestnuts_3.csv::w2,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_3.csv,chestnuts,train
chestnuts_3.csv::w3,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_3.csv,chestnuts,train
chestnuts_3.csv::w4,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_3.csv,chestnuts,train
chestnuts_3.csv::w5,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_3.csv,chestnuts,train
chestnuts_3.csv::w6,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_3.csv,chestnuts,train
chestnuts_4.csv::w0,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_4.csv,chestnuts,train
chestnuts_4.csv::w1,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_4.csv,chestnuts,train
chestnuts_4.csv::w2,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_4.csv,chestnuts,train
chestnuts_4.csv::w3,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_4.csv,chestnuts,train
chestnuts_4.csv::w4,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_4.csv,chestnuts,train
chestnuts_4.csv::w5,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_4.csv,chestnuts,train
chestnuts_4.csv::w6,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_4.csv,chestnuts,train
chestnuts_5.csv::w0,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_5.csv,chestnuts,train
chestnuts_5.csv::w1,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_5.csv,chestnuts,train
chestnuts_5.csv::w2,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_5.csv,chestnuts,train
chestnuts_5.csv::w3,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_5.csv,chestnuts,train
chestnuts_5.csv::w4,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_5.csv,chestnuts,train
chestnuts_5.csv::w5,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_5.csv,chestnuts,train
chestnuts_5.csv::w6,data\raw\SmellNet\base_data\training\chestnuts\chestnuts_5.csv,chestnuts,train
chives_1.csv::w0,data\raw\SmellNet\base_data\training\chives\chives_1.csv,chives,train
chives_1.csv::w1,data\raw\SmellNet\base_data\training\chives\chives_1.csv,chives,train
chives_1.csv::w2,data\raw\SmellNet\base_data\training\chives\chives_1.csv,chives,train
chives_1.csv::w3,data\raw\SmellNet\base_data\training\chives\chives_1.csv,chives,train
chives_1.csv::w4,data\raw\SmellNet\base_data\training\chives\chives_1.csv,chives,train
chives_1.csv::w5,data\raw\SmellNet\base_data\training\chives\chives_1.csv,chives,train
chives_1.csv::w6,data\raw\SmellNet\base_data\training\chives\chives_1.csv,chives,train
chives_2.csv::w0,data\raw\SmellNet\base_data\training\chives\chives_2.csv,chives,val
chives_2.csv::w1,data\raw\SmellNet\base_data\training\chives\chives_2.csv,chives,val
chives_2.csv::w2,data\raw\SmellNet\base_data\training\chives\chives_2.csv,chives,val
chives_2.csv::w3,data\raw\SmellNet\base_data\training\chives\chives_2.csv,chives,val
chives_2.csv::w4,data\raw\SmellNet\base_data\training\chives\chives_2.csv,chives,val
chives_2.csv::w5,data\raw\SmellNet\base_data\training\chives\chives_2.csv,chives,val
chives_2.csv::w6,data\raw\SmellNet\base_data\training\chives\chives_2.csv,chives,val
chives_3.csv::w0,data\raw\SmellNet\base_data\training\chives\chives_3.csv,chives,train
chives_3.csv::w1,data\raw\SmellNet\base_data\training\chives\chives_3.csv,chives,train
chives_3.csv::w2,data\raw\SmellNet\base_data\training\chives\chives_3.csv,chives,train
chives_3.csv::w3,data\raw\SmellNet\base_data\training\chives\chives_3.csv,chives,train
chives_3.csv::w4,data\raw\SmellNet\base_data\training\chives\chives_3.csv,chives,train
chives_3.csv::w5,data\raw\SmellNet\base_data\training\chives\chives_3.csv,chives,train
chives_3.csv::w6,data\raw\SmellNet\base_data\training\chives\chives_3.csv,chives,train
chives_4.csv::w0,data\raw\SmellNet\base_data\training\chives\chives_4.csv,chives,train
chives_4.csv::w1,data\raw\SmellNet\base_data\training\chives\chives_4.csv,chives,train
chives_4.csv::w2,data\raw\SmellNet\base_data\training\chives\chives_4.csv,chives,train
chives_4.csv::w3,data\raw\SmellNet\base_data\training\chives\chives_4.csv,chives,train
chives_4.csv::w4,data\raw\SmellNet\base_data\training\chives\chives_4.csv,chives,train
chives_4.csv::w5,data\raw\SmellNet\base_data\training\chives\chives_4.csv,chives,train
chives_4.csv::w6,data\raw\SmellNet\base_data\training\chives\chives_4.csv,chives,train
chives_5.csv::w0,data\raw\SmellNet\base_data\training\chives\chives_5.csv,chives,train
chives_5.csv::w1,data\raw\SmellNet\base_data\training\chives\chives_5.csv,chives,train
chives_5.csv::w2,data\raw\SmellNet\base_data\training\chives\chives_5.csv,chives,train
chives_5.csv::w3,data\raw\SmellNet\base_data\training\chives\chives_5.csv,chives,train
chives_5.csv::w4,data\raw\SmellNet\base_data\training\chives\chives_5.csv,chives,train
chives_5.csv::w5,data\raw\SmellNet\base_data\training\chives\chives_5.csv,chives,train
chives_5.csv::w6,data\raw\SmellNet\base_data\training\chives\chives_5.csv,chives,train
cinnamon_1.csv::w0,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_1.csv,cinnamon,train
cinnamon_1.csv::w1,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_1.csv,cinnamon,train
cinnamon_1.csv::w2,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_1.csv,cinnamon,train
cinnamon_1.csv::w3,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_1.csv,cinnamon,train
cinnamon_1.csv::w4,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_1.csv,cinnamon,train
cinnamon_1.csv::w5,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_1.csv,cinnamon,train
cinnamon_1.csv::w6,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_1.csv,cinnamon,train
cinnamon_2.csv::w0,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_2.csv,cinnamon,val
cinnamon_2.csv::w1,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_2.csv,cinnamon,val
cinnamon_2.csv::w2,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_2.csv,cinnamon,val
cinnamon_2.csv::w3,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_2.csv,cinnamon,val
cinnamon_2.csv::w4,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_2.csv,cinnamon,val
cinnamon_2.csv::w5,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_2.csv,cinnamon,val
cinnamon_2.csv::w6,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_2.csv,cinnamon,val
cinnamon_3.csv::w0,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_3.csv,cinnamon,train
cinnamon_3.csv::w1,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_3.csv,cinnamon,train
cinnamon_3.csv::w2,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_3.csv,cinnamon,train
cinnamon_3.csv::w3,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_3.csv,cinnamon,train
cinnamon_3.csv::w4,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_3.csv,cinnamon,train
cinnamon_3.csv::w5,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_3.csv,cinnamon,train
cinnamon_3.csv::w6,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_3.csv,cinnamon,train
cinnamon_4.csv::w0,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_4.csv,cinnamon,train
cinnamon_4.csv::w1,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_4.csv,cinnamon,train
cinnamon_4.csv::w2,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_4.csv,cinnamon,train
cinnamon_4.csv::w3,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_4.csv,cinnamon,train
cinnamon_4.csv::w4,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_4.csv,cinnamon,train
cinnamon_4.csv::w5,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_4.csv,cinnamon,train
cinnamon_4.csv::w6,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_4.csv,cinnamon,train
cinnamon_5.csv::w0,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_5.csv,cinnamon,val
cinnamon_5.csv::w1,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_5.csv,cinnamon,val
cinnamon_5.csv::w2,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_5.csv,cinnamon,val
cinnamon_5.csv::w3,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_5.csv,cinnamon,val
cinnamon_5.csv::w4,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_5.csv,cinnamon,val
cinnamon_5.csv::w5,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_5.csv,cinnamon,val
cinnamon_5.csv::w6,data\raw\SmellNet\base_data\training\cinnamon\cinnamon_5.csv,cinnamon,val
cloves_1.csv::w0,data\raw\SmellNet\base_data\training\cloves\cloves_1.csv,cloves,val
cloves_1.csv::w1,data\raw\SmellNet\base_data\training\cloves\cloves_1.csv,cloves,val
cloves_1.csv::w2,data\raw\SmellNet\base_data\training\cloves\cloves_1.csv,cloves,val
cloves_1.csv::w3,data\raw\SmellNet\base_data\training\cloves\cloves_1.csv,cloves,val
cloves_1.csv::w4,data\raw\SmellNet\base_data\training\cloves\cloves_1.csv,cloves,val
cloves_1.csv::w5,data\raw\SmellNet\base_data\training\cloves\cloves_1.csv,cloves,val
cloves_1.csv::w6,data\raw\SmellNet\base_data\training\cloves\cloves_1.csv,cloves,val
cloves_2.csv::w0,data\raw\SmellNet\base_data\training\cloves\cloves_2.csv,cloves,val
cloves_2.csv::w1,data\raw\SmellNet\base_data\training\cloves\cloves_2.csv,cloves,val
cloves_2.csv::w2,data\raw\SmellNet\base_data\training\cloves\cloves_2.csv,cloves,val
cloves_2.csv::w3,data\raw\SmellNet\base_data\training\cloves\cloves_2.csv,cloves,val
cloves_2.csv::w4,data\raw\SmellNet\base_data\training\cloves\cloves_2.csv,cloves,val
cloves_2.csv::w5,data\raw\SmellNet\base_data\training\cloves\cloves_2.csv,cloves,val
cloves_2.csv::w6,data\raw\SmellNet\base_data\training\cloves\cloves_2.csv,cloves,val
cloves_3.csv::w0,data\raw\SmellNet\base_data\training\cloves\cloves_3.csv,cloves,val
cloves_3.csv::w1,data\raw\SmellNet\base_data\training\cloves\cloves_3.csv,cloves,val
cloves_3.csv::w2,data\raw\SmellNet\base_data\training\cloves\cloves_3.csv,cloves,val
cloves_3.csv::w3,data\raw\SmellNet\base_data\training\cloves\cloves_3.csv,cloves,val
cloves_3.csv::w4,data\raw\SmellNet\base_data\training\cloves\cloves_3.csv,cloves,val
cloves_3.csv::w5,data\raw\SmellNet\base_data\training\cloves\cloves_3.csv,cloves,val
cloves_3.csv::w6,data\raw\SmellNet\base_data\training\cloves\cloves_3.csv,cloves,val
cloves_4.csv::w0,data\raw\SmellNet\base_data\training\cloves\cloves_4.csv,cloves,train
cloves_4.csv::w1,data\raw\SmellNet\base_data\training\cloves\cloves_4.csv,cloves,train
cloves_4.csv::w2,data\raw\SmellNet\base_data\training\cloves\cloves_4.csv,cloves,train
cloves_4.csv::w3,data\raw\SmellNet\base_data\training\cloves\cloves_4.csv,cloves,train
cloves_4.csv::w4,data\raw\SmellNet\base_data\training\cloves\cloves_4.csv,cloves,train
cloves_4.csv::w5,data\raw\SmellNet\base_data\training\cloves\cloves_4.csv,cloves,train
cloves_4.csv::w6,data\raw\SmellNet\base_data\training\cloves\cloves_4.csv,cloves,train
